"codigo";"nome";"codigo_comissao";"dataInicio_comissao";"dataFim_comissao"
"5004";"Ivo Cassol";"1534";"2011-04-12";"2011-08-11"
"5004";"Ivo Cassol";"1558";"2014-04-02";"2015-01-30"
"5004";"Ivo Cassol";"1558";"2011-11-22";"2014-04-02"
"5004";"Ivo Cassol";"1558";"2011-03-24";"2011-08-18"
"5004";"Ivo Cassol";"1523";"2013-05-09";"2015-01-30"
"5004";"Ivo Cassol";"38";"2013-02-26";"2013-02-26"
"5004";"Ivo Cassol";"38";"2011-11-16";"2013-02-26"
"5004";"Ivo Cassol";"38";"2011-02-22";"2011-07-14"
"5004";"Ivo Cassol";"38";"2014-11-18";"2015-01-30"
"5004";"Ivo Cassol";"38";"2013-02-26";"2014-08-05"
"5004";"Ivo Cassol";"59";"2011-11-16";"2012-04-11"
"5004";"Ivo Cassol";"59";"2011-02-22";"2011-07-14"
"5004";"Ivo Cassol";"59";"2012-04-13";"2013-02-26"
"5004";"Ivo Cassol";"59";"2014-11-18";"2015-01-30"
"5004";"Ivo Cassol";"59";"2013-02-26";"2014-08-05"
"5004";"Ivo Cassol";"1306";"2011-11-16";"2013-02-26"
"5004";"Ivo Cassol";"1306";"2011-02-22";"2011-07-14"
"5004";"Ivo Cassol";"1306";"2014-11-18";"2015-01-30"
"5004";"Ivo Cassol";"1306";"2013-02-26";"2014-08-05"
"5004";"Ivo Cassol";"1307";"2014-11-18";"2015-01-30"
"5004";"Ivo Cassol";"1307";"2013-10-23";"2014-08-05"
"5004";"Ivo Cassol";"1307";"2013-10-23";"2013-10-23"
"5004";"Ivo Cassol";"1307";"2011-11-16";"2013-10-23"
"5004";"Ivo Cassol";"1307";"2011-02-22";"2011-07-14"
"5004";"Ivo Cassol";"1363";"2011-11-16";"2013-02-26"
"5004";"Ivo Cassol";"1363";"2011-02-22";"2011-07-14"
"5004";"Ivo Cassol";"1363";"2014-11-18";"2015-01-30"
"5004";"Ivo Cassol";"1363";"2013-02-26";"2014-08-05"
"5004";"Ivo Cassol";"50";"2011-11-16";"2013-02-26"
"5004";"Ivo Cassol";"50";"2011-02-22";"2011-07-14"
"5004";"Ivo Cassol";"50";"2014-11-18";"2015-01-30"
"5004";"Ivo Cassol";"50";"2013-02-26";"2014-08-05"
"5004";"Ivo Cassol";"1530";"2011-11-24";"2013-03-06"
"5004";"Ivo Cassol";"1530";"2011-03-16";"2011-07-14"
"4937";"Ivonete Dantas";"770";"2011-12-13";"2012-04-06"
"4937";"Ivonete Dantas";"1801";"2014-11-18";"2014-12-22"
"4937";"Ivonete Dantas";"1859";"2014-12-18";"2015-01-31"
"4937";"Ivonete Dantas";"1813";"2014-07-16";"2014-12-04"
"4937";"Ivonete Dantas";"1540";"2014-05-20";"2015-01-31"
"4937";"Ivonete Dantas";"1580";"2011-12-14";"2012-04-04"
"4937";"Ivonete Dantas";"1306";"2011-12-13";"2012-04-05"
"4937";"Ivonete Dantas";"1307";"2011-12-13";"2012-04-05"
"4937";"Ivonete Dantas";"47";"2011-12-13";"2012-04-05"
"4937";"Ivonete Dantas";"50";"2011-12-13";"2012-04-05"
"4937";"Ivonete Dantas";"834";"2011-12-13";"2012-04-05"
"35";"Jader Barbalho";"40";"1999-04-08";"2001-03-13"
"35";"Jader Barbalho";"1932";"2015-06-17";"2015-10-06"
"35";"Jader Barbalho";"445";"2017-05-30";
"35";"Jader Barbalho";"59";"2017-03-14";
"35";"Jader Barbalho";"1306";"2017-03-14";"2017-03-15"
"35";"Jader Barbalho";"1664";"2017-03-29";"2017-04-05"
"35";"Jader Barbalho";"1908";"2017-03-13";"2017-03-28"
"35";"Jader Barbalho";"1940";"2015-07-01";"2017-04-04"
"35";"Jader Barbalho";"1951";"2015-10-07";"2016-06-30"
"35";"Jader Barbalho";"47";"2015-04-23";"2017-02-10"
"35";"Jader Barbalho";"34";"2016-12-01";"2017-02-08"
"35";"Jader Barbalho";"34";"2015-05-12";"2016-11-09"
"35";"Jader Barbalho";"34";"2017-02-08";
"35";"Jader Barbalho";"38";"2015-04-14";"2017-02-10"
"35";"Jader Barbalho";"1313";"2013-04-16";"2014-03-25"
"35";"Jader Barbalho";"1307";"2015-04-23";"2017-02-10"
"35";"Jader Barbalho";"50";"2015-04-14";"2017-02-10"
"35";"Jader Barbalho";"1306";"2015-04-23";"2017-02-10"
"35";"Jader Barbalho";"1760";"2014-02-04";"2015-01-31"
"35";"Jader Barbalho";"54";"2012-08-09";"2013-02-26"
"35";"Jader Barbalho";"38";"2013-02-26";"2013-04-24"
"35";"Jader Barbalho";"59";"2013-04-24";"2015-01-30"
"35";"Jader Barbalho";"647";"1996-11-26";"1997-08-26"
"35";"Jader Barbalho";"628";"1995-04-19";"1998-12-15"
"35";"Jader Barbalho";"288";"1999-08-04";"1999-11-24"
"35";"Jader Barbalho";"590";"1995-04-06";"1996-06-13"
"35";"Jader Barbalho";"445";"1999-06-30";"2001-06-26"
"35";"Jader Barbalho";"34";"2001-09-24";"2001-11-06"
"35";"Jader Barbalho";"408";"1996-06-19";"1996-07-14"
"35";"Jader Barbalho";"289";"1996-03-21";"1996-03-22"
"35";"Jader Barbalho";"310";"1996-06-20";"1997-12-15"
"35";"Jader Barbalho";"309";"1999-04-14";"1999-11-25"
"35";"Jader Barbalho";"54";"1999-03-10";"2001-02-14"
"35";"Jader Barbalho";"47";"1999-04-08";"2001-03-21"
"35";"Jader Barbalho";"34";"1999-03-10";"2001-03-20"
"4545";"Jarbas Vasconcelos";"38";"2007-02-06";"2007-09-04"
"4545";"Jarbas Vasconcelos";"2052";"2015-03-04";
"4545";"Jarbas Vasconcelos";"2049";"2015-03-31";
"4545";"Jarbas Vasconcelos";"2040";"2016-06-16";"2017-08-02"
"4545";"Jarbas Vasconcelos";"1656";"2013-03-13";"2013-04-24"
"4545";"Jarbas Vasconcelos";"1774";"2014-03-12";"2015-01-31"
"4545";"Jarbas Vasconcelos";"1589";"2012-04-24";"2012-12-19"
"4545";"Jarbas Vasconcelos";"1633";"2013-04-10";"2014-02-10"
"4545";"Jarbas Vasconcelos";"1540";"2013-03-11";"2014-05-19"
"4545";"Jarbas Vasconcelos";"1448";"2011-02-23";"2015-01-30"
"4545";"Jarbas Vasconcelos";"54";"2013-02-26";"2015-01-30"
"4545";"Jarbas Vasconcelos";"54";"2011-02-22";"2013-02-26"
"4545";"Jarbas Vasconcelos";"1306";"2011-02-22";"2011-03-01"
"4545";"Jarbas Vasconcelos";"47";"2011-02-23";"2011-03-01"
"4545";"Jarbas Vasconcelos";"834";"2011-02-23";"2011-03-01"
"4545";"Jarbas Vasconcelos";"40";"2011-02-23";"2011-03-01"
"4545";"Jarbas Vasconcelos";"1529";"2010-02-10";"2010-12-22"
"4545";"Jarbas Vasconcelos";"914";"2009-11-17";"2010-12-22"
"4545";"Jarbas Vasconcelos";"1450";"2009-03-18";"2011-01-31"
"4545";"Jarbas Vasconcelos";"1306";"2009-03-02";"2009-03-03"
"4545";"Jarbas Vasconcelos";"54";"2007-09-05";"2009-03-03"
"4545";"Jarbas Vasconcelos";"834";"2007-09-05";"2009-03-02"
"4545";"Jarbas Vasconcelos";"834";"2009-03-02";"2009-03-03"
"4545";"Jarbas Vasconcelos";"47";"2007-09-05";"2009-03-02"
"4545";"Jarbas Vasconcelos";"47";"2009-03-02";"2009-03-03"
"4545";"Jarbas Vasconcelos";"34";"2007-09-05";"2007-10-04"
"4545";"Jarbas Vasconcelos";"34";"2007-10-16";"2009-03-02"
"4545";"Jarbas Vasconcelos";"38";"2007-09-05";"2009-03-02"
"4545";"Jarbas Vasconcelos";"1412";"2007-08-21";"2007-11-01"
"4545";"Jarbas Vasconcelos";"54";"2007-02-06";"2007-09-04"
"4545";"Jarbas Vasconcelos";"834";"2007-02-06";"2007-09-04"
"4545";"Jarbas Vasconcelos";"47";"2007-02-06";"2007-09-04"
"4545";"Jarbas Vasconcelos";"34";"2009-10-08";"2010-12-22"
"4545";"Jarbas Vasconcelos";"34";"2007-02-06";"2007-09-04"
"4531";"Jayme Campos";"449";"2012-08-09";"2013-02-01"
"4531";"Jayme Campos";"1800";"2014-04-15";"2014-05-03"
"4531";"Jayme Campos";"1842";"2014-09-03";"2014-09-22"
"4531";"Jayme Campos";"1834";"2014-07-03";"2014-07-22"
"4531";"Jayme Campos";"1820";"2014-06-09";"2014-06-28"
"4531";"Jayme Campos";"1851";"2014-11-20";"2014-12-09"
"4531";"Jayme Campos";"1690";"2013-07-03";"2015-08-07"
"4531";"Jayme Campos";"1697";"2013-07-17";"2013-08-05"
"4531";"Jayme Campos";"1721";"2013-09-13";"2013-10-02"
"4531";"Jayme Campos";"1607";"2013-05-08";"2015-01-31"
"4531";"Jayme Campos";"1660";"2013-04-17";"2013-09-23"
"4531";"Jayme Campos";"1664";"2013-03-21";"2014-03-24"
"4531";"Jayme Campos";"1636";"2014-02-05";"2015-01-31"
"4531";"Jayme Campos";"1636";"2013-03-22";"2013-09-13"
"4531";"Jayme Campos";"1656";"2013-03-13";"2014-12-18"
"4531";"Jayme Campos";"1801";"2014-05-27";"2014-12-22"
"4531";"Jayme Campos";"1804";"2014-05-13";"2014-12-22"
"4531";"Jayme Campos";"1674";"2013-05-15";"2013-10-02"
"4531";"Jayme Campos";"1584";"2012-05-10";"2013-09-25"
"4531";"Jayme Campos";"1589";"2012-04-24";"2012-12-19"
"4531";"Jayme Campos";"1587";"2013-04-03";"2013-09-19"
"4531";"Jayme Campos";"1450";"2011-04-05";"2012-11-07"
"4531";"Jayme Campos";"1450";"2013-03-07";"2013-09-13"
"4531";"Jayme Campos";"1450";"2014-02-05";"2015-01-31"
"4531";"Jayme Campos";"768";"2012-02-09";"2013-02-01"
"4531";"Jayme Campos";"1603";"2012-07-17";"2013-09-19"
"4531";"Jayme Campos";"1582";"2012-03-14";"2013-02-04"
"4531";"Jayme Campos";"1569";"2011-06-29";"2011-12-21"
"4531";"Jayme Campos";"445";"2011-04-26";"2013-03-06"
"4531";"Jayme Campos";"445";"2013-03-06";"2015-01-31"
"4531";"Jayme Campos";"1523";"2011-03-15";"2011-11-23"
"4531";"Jayme Campos";"834";"2014-05-28";"2015-01-30"
"4531";"Jayme Campos";"50";"2011-02-26";"2011-11-17"
"4531";"Jayme Campos";"50";"2011-11-17";"2011-11-23"
"4531";"Jayme Campos";"54";"2014-02-04";"2015-01-30"
"4531";"Jayme Campos";"54";"2013-03-07";"2013-09-19"
"4531";"Jayme Campos";"59";"2012-04-17";"2012-09-03"
"4531";"Jayme Campos";"59";"2014-02-04";"2015-01-30"
"4531";"Jayme Campos";"59";"2012-09-03";"2013-09-19"
"4531";"Jayme Campos";"59";"2011-02-26";"2012-04-17"
"4531";"Jayme Campos";"47";"2011-02-26";"2011-10-05"
"4531";"Jayme Campos";"40";"2014-02-04";"2015-01-30"
"4531";"Jayme Campos";"40";"2011-02-26";"2013-09-19"
"4531";"Jayme Campos";"38";"2011-02-26";"2012-04-17"
"4531";"Jayme Campos";"38";"2014-02-04";"2015-01-30"
"4531";"Jayme Campos";"38";"2012-04-17";"2013-09-19"
"4531";"Jayme Campos";"1307";"2014-02-04";"2015-01-30"
"4531";"Jayme Campos";"1307";"2011-02-26";"2013-09-19"
"4531";"Jayme Campos";"59";"2011-02-22";"2011-02-25"
"4531";"Jayme Campos";"1307";"2011-02-22";"2011-02-25"
"4531";"Jayme Campos";"38";"2011-02-22";"2011-02-25"
"4531";"Jayme Campos";"47";"2011-02-22";"2011-02-25"
"4531";"Jayme Campos";"50";"2011-02-22";"2011-02-25"
"4531";"Jayme Campos";"40";"2011-02-22";"2011-02-25"
"4531";"Jayme Campos";"1534";"2010-05-12";"2010-06-08"
"4531";"Jayme Campos";"1536";"2010-05-12";"2010-12-22"
"4531";"Jayme Campos";"1462";"2009-05-28";"2010-12-22"
"4531";"Jayme Campos";"1449";"2009-04-02";"2010-12-22"
"4531";"Jayme Campos";"1426";"2008-04-04";"2009-12-22"
"4531";"Jayme Campos";"1313";"2007-04-09";"2007-07-03"
"4531";"Jayme Campos";"1325";"2007-02-28";"2007-09-18"
"4531";"Jayme Campos";"1325";"2007-09-18";"2010-12-22"
"4531";"Jayme Campos";"1323";"2009-04-06";"2009-04-15"
"4531";"Jayme Campos";"1307";"2010-02-03";"2010-12-22"
"4531";"Jayme Campos";"1307";"2009-02-17";"2009-09-14"
"4531";"Jayme Campos";"1307";"2007-02-06";"2007-03-15"
"4531";"Jayme Campos";"1307";"2008-03-06";"2009-02-16"
"4531";"Jayme Campos";"1306";"2010-02-03";"2010-12-22"
"4531";"Jayme Campos";"1306";"2007-02-06";"2009-09-14"
"4531";"Jayme Campos";"59";"2010-02-03";"2010-12-22"
"4531";"Jayme Campos";"59";"2009-02-17";"2009-09-14"
"4531";"Jayme Campos";"59";"2007-02-06";"2009-02-17"
"4531";"Jayme Campos";"834";"2007-02-06";"2009-02-17"
"4531";"Jayme Campos";"834";"2010-02-03";"2010-12-22"
"4531";"Jayme Campos";"834";"2009-02-17";"2009-09-14"
"4531";"Jayme Campos";"50";"2010-02-03";"2010-12-22"
"4531";"Jayme Campos";"50";"2009-02-17";"2009-09-14"
"4531";"Jayme Campos";"47";"2010-02-03";"2010-12-22"
"4531";"Jayme Campos";"47";"2009-02-17";"2009-09-14"
"4531";"Jayme Campos";"34";"2007-02-06";"2009-02-17"
"4531";"Jayme Campos";"34";"2010-02-03";"2010-12-22"
"4531";"Jayme Campos";"34";"2009-02-17";"2009-09-14"
"4531";"Jayme Campos";"40";"2010-02-03";"2010-12-22"
"4531";"Jayme Campos";"40";"2009-02-17";"2009-09-14"
"4531";"Jayme Campos";"40";"2007-02-06";"2009-02-17"
"4531";"Jayme Campos";"38";"2010-02-03";"2010-12-22"
"4531";"Jayme Campos";"38";"2009-02-17";"2009-09-14"
"4531";"Jayme Campos";"38";"2007-02-06";"2009-02-17"
"36";"Jefferson Peres";"38";"1999-06-01";"2001-03-20"
"36";"Jefferson Peres";"1377";"2007-05-07";"2008-05-23"
"36";"Jefferson Peres";"1377";"2007-03-07";"2007-04-12"
"36";"Jefferson Peres";"1219";"2004-05-20";"2004-06-09"
"36";"Jefferson Peres";"1230";"2004-05-20";"2004-06-09"
"36";"Jefferson Peres";"445";"2007-03-06";"2008-03-23"
"36";"Jefferson Peres";"1356";"2007-07-10";"2008-05-26"
"36";"Jefferson Peres";"1382";"2007-06-05";"2008-05-26"
"36";"Jefferson Peres";"1367";"2007-02-28";"2008-05-26"
"36";"Jefferson Peres";"1036";"2007-02-12";"2008-05-26"
"36";"Jefferson Peres";"1306";"2007-02-13";"2008-05-26"
"36";"Jefferson Peres";"54";"2007-02-06";"2008-05-26"
"36";"Jefferson Peres";"50";"2007-02-13";"2008-05-26"
"36";"Jefferson Peres";"47";"2007-02-06";"2008-05-26"
"36";"Jefferson Peres";"34";"2007-02-06";"2008-05-26"
"36";"Jefferson Peres";"38";"2007-02-06";"2008-05-26"
"36";"Jefferson Peres";"1362";"2006-12-07";"2007-01-31"
"36";"Jefferson Peres";"1358";"2006-06-21";"2007-01-31"
"36";"Jefferson Peres";"1356";"2006-06-22";"2007-01-31"
"36";"Jefferson Peres";"445";"2005-12-05";"2006-12-31"
"36";"Jefferson Peres";"1312";"2005-06-28";"2007-01-31"
"36";"Jefferson Peres";"1331";"2004-12-31";"2005-12-15"
"36";"Jefferson Peres";"1328";"2005-06-08";"2007-01-31"
"36";"Jefferson Peres";"54";"2005-02-18";"2007-01-31"
"36";"Jefferson Peres";"34";"2005-02-18";"2007-01-31"
"36";"Jefferson Peres";"38";"2005-02-18";"2007-01-31"
"36";"Jefferson Peres";"1306";"2005-02-18";"2007-01-31"
"36";"Jefferson Peres";"1114";"2004-01-21";"2004-12-15"
"36";"Jefferson Peres";"88";"2004-03-23";"2005-04-24"
"36";"Jefferson Peres";"1036";"2003-08-21";"2005-02-17"
"36";"Jefferson Peres";"994";"2003-06-18";"2004-12-27"
"36";"Jefferson Peres";"34";"2003-02-19";"2005-02-17"
"36";"Jefferson Peres";"834";"2003-03-25";"2005-02-17"
"36";"Jefferson Peres";"54";"2003-02-19";"2005-02-17"
"36";"Jefferson Peres";"54";"2002-09-04";"2003-01-31"
"36";"Jefferson Peres";"47";"2003-02-19";"2005-02-17"
"36";"Jefferson Peres";"38";"2003-02-19";"2003-02-19"
"36";"Jefferson Peres";"667";"1997-05-12";"1998-11-04"
"36";"Jefferson Peres";"629";"1995-03-30";"1996-06-13"
"36";"Jefferson Peres";"587";"1996-08-13";"1996-12-15"
"36";"Jefferson Peres";"591";"1995-03-23";"1997-12-12"
"36";"Jefferson Peres";"487";"2001-03-28";"2002-09-12"
"36";"Jefferson Peres";"345";"2000-03-29";"2003-03-10"
"36";"Jefferson Peres";"528";"1995-03-14";"1995-03-27"
"36";"Jefferson Peres";"445";"2001-06-27";"2003-03-12"
"36";"Jefferson Peres";"445";"1999-06-30";"2001-06-26"
"36";"Jefferson Peres";"408";"1996-06-19";"2000-08-07"
"36";"Jefferson Peres";"50";"2001-03-21";"2003-01-31"
"36";"Jefferson Peres";"50";"1999-03-11";"2001-03-14"
"36";"Jefferson Peres";"59";"2001-03-21";"2001-03-28"
"36";"Jefferson Peres";"54";"2001-03-15";"2002-09-03"
"36";"Jefferson Peres";"38";"2001-03-29";"2003-01-31"
"36";"Jefferson Peres";"34";"2001-03-21";"2003-01-31"
"36";"Jefferson Peres";"314";"1998-06-18";"1998-12-15"
"36";"Jefferson Peres";"313";"1998-04-29";"1998-12-15"
"36";"Jefferson Peres";"185";"1999-04-08";"1999-11-30"
"36";"Jefferson Peres";"285";"2000-08-01";"2003-02-01"
"36";"Jefferson Peres";"47";"1999-03-10";"2001-03-21"
"36";"Jefferson Peres";"34";"1999-03-10";"2001-03-20"
"36";"Jefferson Peres";"40";"1999-03-10";"2001-03-20"
"4792";"Jefferson Praia";"38";"2008-06-04";"2010-12-22"
"4792";"Jefferson Praia";"1534";"2010-05-12";"2010-12-22"
"4792";"Jefferson Praia";"1523";"2009-10-16";"2010-12-22"
"4792";"Jefferson Praia";"1468";"2010-06-08";"2010-12-22"
"4792";"Jefferson Praia";"1322";"2009-06-12";"2010-12-22"
"4792";"Jefferson Praia";"1461";"2009-05-27";"2009-12-17"
"4792";"Jefferson Praia";"445";"2009-07-14";"2011-01-31"
"4792";"Jefferson Praia";"1450";"2009-03-18";"2011-01-31"
"4792";"Jefferson Praia";"1382";"2008-08-05";"2009-05-21"
"4792";"Jefferson Praia";"1036";"2008-07-03";"2009-02-17"
"4792";"Jefferson Praia";"1306";"2009-02-11";"2009-02-19"
"4792";"Jefferson Praia";"1306";"2009-02-19";"2010-12-22"
"4792";"Jefferson Praia";"1306";"2008-06-04";"2009-02-11"
"4792";"Jefferson Praia";"54";"2008-06-04";"2009-02-11"
"4792";"Jefferson Praia";"834";"2009-02-11";"2010-12-22"
"4792";"Jefferson Praia";"50";"2009-02-19";"2009-03-04"
"4792";"Jefferson Praia";"50";"2009-03-04";"2010-12-22"
"4792";"Jefferson Praia";"50";"2008-06-04";"2009-02-19"
"4792";"Jefferson Praia";"47";"2009-02-11";"2010-12-22"
"4792";"Jefferson Praia";"34";"2009-02-11";"2009-02-19"
"4533";"Joaquim Roriz";"38";"2007-02-06";"2007-07-04"
"4533";"Joaquim Roriz";"1377";"2007-05-07";"2007-07-04"
"4533";"Joaquim Roriz";"1367";"2007-02-28";"2007-07-04"
"4533";"Joaquim Roriz";"1307";"2007-02-06";"2007-07-04"
"4533";"Joaquim Roriz";"59";"2007-02-06";"2007-07-04"
"4533";"Joaquim Roriz";"54";"2007-02-06";"2007-07-04"
"4533";"Joaquim Roriz";"834";"2007-02-06";"2007-07-04"
"4533";"Joaquim Roriz";"47";"2007-02-06";"2007-07-04"
"4533";"Joaquim Roriz";"40";"2007-02-06";"2007-07-04"
"38";"Jonas Pinheiro";"38";"1999-10-20";"2001-03-20"
"38";"Jonas Pinheiro";"445";"2007-08-03";"2008-02-19"
"38";"Jonas Pinheiro";"445";"2007-03-06";"2007-08-02"
"38";"Jonas Pinheiro";"1384";"2007-04-26";"2007-08-22"
"38";"Jonas Pinheiro";"1313";"2007-04-09";"2008-02-20"
"38";"Jonas Pinheiro";"1399";"2007-03-01";"2008-02-20"
"38";"Jonas Pinheiro";"1307";"2007-02-06";"2008-02-20"
"38";"Jonas Pinheiro";"1306";"2007-02-06";"2008-02-20"
"38";"Jonas Pinheiro";"59";"2007-02-06";"2008-02-20"
"38";"Jonas Pinheiro";"834";"2007-02-06";"2008-02-20"
"38";"Jonas Pinheiro";"50";"2007-02-06";"2008-02-20"
"38";"Jonas Pinheiro";"47";"2007-02-06";"2008-02-20"
"38";"Jonas Pinheiro";"38";"2007-02-06";"2008-02-20"
"38";"Jonas Pinheiro";"1358";"2006-06-21";"2007-01-31"
"38";"Jonas Pinheiro";"1220";"2006-05-17";"2007-01-31"
"38";"Jonas Pinheiro";"1220";"2005-05-17";"2005-08-10"
"38";"Jonas Pinheiro";"1323";"2005-06-16";"2005-08-10"
"38";"Jonas Pinheiro";"1313";"2005-12-09";"2007-01-31"
"38";"Jonas Pinheiro";"1313";"2005-04-19";"2005-08-10"
"38";"Jonas Pinheiro";"40";"2006-01-17";"2007-01-31"
"38";"Jonas Pinheiro";"40";"2005-03-07";"2005-08-10"
"38";"Jonas Pinheiro";"1307";"2005-12-13";"2007-01-31"
"38";"Jonas Pinheiro";"1307";"2005-02-23";"2005-08-10"
"38";"Jonas Pinheiro";"59";"2005-12-13";"2007-01-31"
"38";"Jonas Pinheiro";"59";"2005-02-18";"2005-08-10"
"38";"Jonas Pinheiro";"834";"2005-02-18";"2005-08-10"
"38";"Jonas Pinheiro";"50";"2005-12-13";"2007-01-31"
"38";"Jonas Pinheiro";"50";"2005-02-22";"2005-08-10"
"38";"Jonas Pinheiro";"47";"2005-12-13";"2007-01-31"
"38";"Jonas Pinheiro";"47";"2005-02-18";"2005-08-10"
"38";"Jonas Pinheiro";"40";"2005-02-18";"2005-03-04"
"38";"Jonas Pinheiro";"38";"2005-12-13";"2007-01-31"
"38";"Jonas Pinheiro";"38";"2005-02-18";"2005-08-10"
"38";"Jonas Pinheiro";"1306";"2005-12-13";"2007-01-31"
"38";"Jonas Pinheiro";"1306";"2005-03-31";"2005-08-10"
"38";"Jonas Pinheiro";"1220";"2004-10-19";"2005-02-17"
"38";"Jonas Pinheiro";"1272";"2004-07-12";"2005-02-17"
"38";"Jonas Pinheiro";"1258";"2003-10-09";"2005-08-09"
"38";"Jonas Pinheiro";"1114";"2004-01-21";"2005-08-09"
"38";"Jonas Pinheiro";"1177";"2003-12-04";"2005-08-15"
"38";"Jonas Pinheiro";"1094";"2003-11-20";"2005-08-09"
"38";"Jonas Pinheiro";"815";"2003-04-14";"2005-08-09"
"38";"Jonas Pinheiro";"1034";"2003-08-14";"2005-02-17"
"38";"Jonas Pinheiro";"1054";"2003-08-21";"2005-08-09"
"38";"Jonas Pinheiro";"877";"2003-03-20";"2005-02-17"
"38";"Jonas Pinheiro";"59";"2003-02-19";"2005-02-17"
"38";"Jonas Pinheiro";"834";"2003-02-19";"2005-02-17"
"38";"Jonas Pinheiro";"47";"2003-02-19";"2005-02-17"
"38";"Jonas Pinheiro";"38";"2003-02-19";"2005-02-17"
"38";"Jonas Pinheiro";"607";"1998-11-10";"1999-01-31"
"38";"Jonas Pinheiro";"588";"1996-06-11";"1997-04-17"
"38";"Jonas Pinheiro";"587";"1996-06-14";"1996-12-15"
"38";"Jonas Pinheiro";"567";"1996-03-15";"1998-12-15"
"38";"Jonas Pinheiro";"345";"2000-03-29";"2005-08-09"
"38";"Jonas Pinheiro";"528";"1995-03-14";"1996-06-03"
"38";"Jonas Pinheiro";"445";"2001-06-27";"2003-03-12"
"38";"Jonas Pinheiro";"445";"2003-03-13";"2005-08-09"
"38";"Jonas Pinheiro";"408";"1996-06-19";"2005-08-09"
"38";"Jonas Pinheiro";"50";"2001-10-10";"2003-01-31"
"38";"Jonas Pinheiro";"388";"2001-03-27";"2005-08-09"
"38";"Jonas Pinheiro";"59";"2001-03-21";"2003-01-31"
"38";"Jonas Pinheiro";"38";"2001-03-21";"2002-08-26"
"38";"Jonas Pinheiro";"38";"2002-11-18";"2003-01-31"
"38";"Jonas Pinheiro";"47";"2001-03-21";"2003-01-31"
"38";"Jonas Pinheiro";"40";"2003-02-19";"2005-02-17"
"38";"Jonas Pinheiro";"40";"2001-03-21";"2003-02-01"
"38";"Jonas Pinheiro";"317";"2000-10-17";"2005-08-09"
"38";"Jonas Pinheiro";"309";"1999-04-14";"1999-05-20"
"38";"Jonas Pinheiro";"59";"1999-03-10";"2001-03-20"
"38";"Jonas Pinheiro";"47";"1999-03-10";"2001-03-20"
"38";"Jonas Pinheiro";"40";"1999-03-10";"2001-03-20"
"4776";"Jorge Afonso Argello";"40";"2007-09-20";"2008-02-19"
"4776";"Jorge Afonso Argello";"1773";"2014-02-11";"2014-03-02"
"4776";"Jorge Afonso Argello";"1820";"2014-06-09";"2014-06-28"
"4776";"Jorge Afonso Argello";"1691";"2013-07-03";"2013-07-23"
"4776";"Jorge Afonso Argello";"1718";"2013-09-04";"2013-09-23"
"4776";"Jorge Afonso Argello";"1686";"2013-07-03";"2013-07-23"
"4776";"Jorge Afonso Argello";"1705";"2013-08-06";"2013-08-25"
"4776";"Jorge Afonso Argello";"1825";"2014-07-02";"2014-07-21"
"4776";"Jorge Afonso Argello";"1837";"2014-08-07";"2014-09-02"
"4776";"Jorge Afonso Argello";"1745";"2013-11-21";"2013-12-10"
"4776";"Jorge Afonso Argello";"1698";"2013-07-17";"2013-08-05"
"4776";"Jorge Afonso Argello";"1851";"2014-11-20";"2014-12-09"
"4776";"Jorge Afonso Argello";"1843";"2014-10-08";"2014-10-27"
"4776";"Jorge Afonso Argello";"1822";"2014-07-01";"2014-07-20"
"4776";"Jorge Afonso Argello";"1755";"2013-12-18";"2014-02-16"
"4776";"Jorge Afonso Argello";"1730";"2013-10-14";"2013-11-02"
"4776";"Jorge Afonso Argello";"1607";"2013-05-08";"2013-09-26"
"4776";"Jorge Afonso Argello";"1607";"2013-09-26";"2015-01-31"
"4776";"Jorge Afonso Argello";"1663";"2013-03-27";"2013-12-12"
"4776";"Jorge Afonso Argello";"1801";"2014-05-27";"2014-12-22"
"4776";"Jorge Afonso Argello";"1804";"2014-05-13";"2014-12-22"
"4776";"Jorge Afonso Argello";"1684";"2013-07-11";"2013-07-31"
"4776";"Jorge Afonso Argello";"1859";"2014-12-18";"2015-01-31"
"4776";"Jorge Afonso Argello";"1664";"2014-03-25";"2015-01-31"
"4776";"Jorge Afonso Argello";"1774";"2014-03-18";"2015-01-31"
"4776";"Jorge Afonso Argello";"1752";"2013-12-11";"2014-02-02"
"4776";"Jorge Afonso Argello";"1760";"2014-02-11";"2015-01-31"
"4776";"Jorge Afonso Argello";"1813";"2014-07-16";"2014-12-04"
"4776";"Jorge Afonso Argello";"1621";"2012-09-19";"2014-12-22"
"4776";"Jorge Afonso Argello";"1582";"2012-04-03";"2013-02-04"
"4776";"Jorge Afonso Argello";"50";"2013-02-27";"2013-03-20"
"4776";"Jorge Afonso Argello";"50";"2013-03-20";"2015-01-30"
"4776";"Jorge Afonso Argello";"50";"2012-04-03";"2013-02-27"
"4776";"Jorge Afonso Argello";"47";"2013-08-26";"2015-01-30"
"4776";"Jorge Afonso Argello";"834";"2012-06-26";"2013-03-19"
"4776";"Jorge Afonso Argello";"834";"2012-04-03";"2012-04-11"
"4776";"Jorge Afonso Argello";"834";"2013-03-26";"2015-01-30"
"4776";"Jorge Afonso Argello";"54";"2013-03-19";"2015-01-30"
"4776";"Jorge Afonso Argello";"54";"2012-04-03";"2013-03-19"
